event,event_time,symbol,kline_open_time,kline_close_time,symbol,interval,first_trade_id,last_trade_id,open_price,close_price,highest_price,lowest_price,base_asset_volume,number_of_trades,is_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
kline,1685575611187,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342808,1870.95000000,1870.39000000,1870.96000000,1870.39000000,86.59210000,141,False,161980.45437000,12.61490000,23597.71547900,0
kline,1685575613497,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342809,1870.95000000,1870.39000000,1870.96000000,1870.39000000,87.66230000,142,False,163982.14574800,12.61490000,23597.71547900,0
kline,1685575619982,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342810,1870.95000000,1870.39000000,1870.96000000,1870.39000000,87.67030000,143,False,163997.10886800,12.61490000,23597.71547900,0
kline,1685575620003,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342826,1870.95000000,1870.39000000,1870.96000000,1870.39000000,88.35200000,159,True,165272.15737300,12.97910000,24278.91515900,0
kline,1685575622025,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342845,1870.39000000,1870.39000000,1870.40000000,1870.39000000,1.11490000,19,False,2085.30657600,0.87650000,1639.40560000,0
kline,1685575624360,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342846,1870.39000000,1870.39000000,1870.40000000,1870.39000000,1.12940000,20,False,2112.42723100,0.87650000,1639.40560000,0
kline,1685575627497,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342865,1870.39000000,1870.39000000,1870.40000000,1870.39000000,43.58480000,39,False,81520.60763100,3.35590000,6276.87536000,0
kline,1685575630916,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342866,1870.39000000,1870.40000000,1870.40000000,1870.39000000,43.59590000,40,False,81541.36907100,3.36700000,6297.63680000,0
kline,1685575633498,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342868,1870.39000000,1870.39000000,1870.40000000,1870.39000000,43.62330000,42,False,81592.61775700,3.36700000,6297.63680000,0
kline,1685575638613,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342869,1870.39000000,1870.40000000,1870.40000000,1870.39000000,43.65340000,43,False,81648.91679700,3.39710000,6353.93584000,0
kline,1685575641192,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342871,1870.39000000,1870.40000000,1870.40000000,1870.39000000,43.67780000,45,False,81694.55449000,3.41480000,6387.04192000,0
kline,1685575644286,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342873,1870.39000000,1870.39000000,1870.40000000,1870.39000000,43.89760000,47,False,82105.66621200,3.41480000,6387.04192000,0
kline,1685575646287,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342901,1870.39000000,1870.22000000,1870.40000000,1870.22000000,85.66010000,75,False,160214.29135600,3.49490000,6536.85642100,0
kline,1685575648499,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342905,1870.39000000,1870.22000000,1870.40000000,1870.22000000,86.73060000,79,False,162216.36565900,3.87420000,7246.23466000,0
kline,1685575651053,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342906,1870.39000000,1870.22000000,1870.40000000,1870.22000000,86.74680000,80,False,162246.66322300,3.87420000,7246.23466000,0
kline,1685575653139,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342914,1870.39000000,1870.22000000,1870.40000000,1870.22000000,86.98800000,88,False,162697.76028700,3.87420000,7246.23466000,0
kline,1685575655889,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342966,1870.39000000,1870.84000000,1870.84000000,1870.22000000,150.62840000,140,False,281736.83714100,67.48450000,126229.01386600,0
kline,1685575658499,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342969,1870.39000000,1870.83000000,1870.84000000,1870.22000000,150.66840000,143,False,281811.67058100,67.50850000,126273.91402600,0
kline,1685575665718,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342970,1870.39000000,1870.83000000,1870.84000000,1870.22000000,150.78840000,144,False,282036.17018100,67.50850000,126273.91402600,0
kline,1685575667723,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342976,1870.39000000,1870.96000000,1870.96000000,1870.22000000,158.74450000,150,False,296921.05326400,75.45770000,141145.88838200,0
kline,1685575670098,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342983,1870.39000000,1870.99000000,1871.00000000,1870.22000000,159.01510000,157,False,297427.34037200,75.71280000,141623.17514500,0
kline,1685575672186,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342988,1870.39000000,1870.99000000,1871.00000000,1870.22000000,160.31580000,162,False,299860.93750000,75.75630000,141704.56364500,0
kline,1685575677236,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342989,1870.39000000,1871.00000000,1871.00000000,1870.22000000,160.67890000,163,False,300540.29760000,76.11940000,142383.92374500,0
kline,1685575679501,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342994,1870.39000000,1870.99000000,1871.00000000,1870.22000000,162.97640000,168,False,304838.90010300,76.41720000,142941.10754500,0
kline,1685575680003,ETHUSDT,1685575620000,1685575679999,ETHUSDT,1m,1158342827,1158342998,1870.39000000,1870.99000000,1871.00000000,1870.22000000,163.07070000,172,True,305015.33446000,76.41720000,142941.10754500,0
kline,1685575682379,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343013,1871.00000000,1870.99000000,1871.00000000,1870.99000000,0.62100000,15,False,1161.88805300,0.32630000,610.50730000,0
kline,1685575684501,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343015,1871.00000000,1870.99000000,1871.00000000,1870.99000000,2.58370000,17,False,4834.08012600,0.32630000,610.50730000,0
kline,1685575686657,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343022,1871.00000000,1870.99000000,1871.00000000,1870.99000000,6.49660000,24,False,12155.08755400,1.39200000,2604.43200000,0
kline,1685575688838,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343058,1871.00000000,1871.51000000,1871.51000000,1870.99000000,19.62020000,60,False,36710.49425500,14.50000000,27130.64809400,0
kline,1685575691502,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343072,1871.00000000,1871.50000000,1871.51000000,1870.99000000,30.25030000,74,False,56604.81263800,23.12330000,43269.24027700,0
kline,1685575694195,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343073,1871.00000000,1871.51000000,1871.51000000,1870.99000000,30.26150000,75,False,56625.77355000,23.13450000,43290.20118900,0
kline,1685575697502,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343076,1871.00000000,1871.50000000,1871.51000000,1870.99000000,30.33780000,78,False,56768.56960700,23.19520000,43403.80184600,0
kline,1685575700014,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343083,1871.00000000,1871.51000000,1871.51000000,1870.99000000,31.33170000,85,False,58628.66307100,24.15660000,45203.07156000,0
kline,1685575702091,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343085,1871.00000000,1871.50000000,1871.51000000,1870.99000000,31.34540000,87,False,58654.30262100,24.15660000,45203.07156000,0
kline,1685575704165,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343089,1871.00000000,1871.50000000,1871.51000000,1870.99000000,31.42360000,91,False,58800.65410400,24.17490000,45237.32019300,0
kline,1685575707503,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343093,1871.00000000,1871.50000000,1871.51000000,1870.99000000,38.59210000,95,False,72216.50185400,24.17490000,45237.32019300,0
kline,1685575711391,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343096,1871.00000000,1871.50000000,1871.51000000,1870.99000000,38.92760000,98,False,72844.39230700,24.39520000,45649.61384600,0
kline,1685575714174,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343099,1871.00000000,1871.50000000,1871.51000000,1870.99000000,40.09930000,101,False,75037.22885700,24.39520000,45649.61384600,0
kline,1685575716355,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343110,1871.00000000,1871.50000000,1871.51000000,1870.99000000,42.59910000,112,False,79715.61758700,25.69820000,48088.19137600,0
kline,1685575718423,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343115,1871.00000000,1871.50000000,1871.51000000,1870.99000000,43.51490000,117,False,81429.54347900,26.31740000,49247.03036800,0
kline,1685575720543,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343123,1871.00000000,1871.59000000,1871.59000000,1870.99000000,44.14710000,125,False,82612.72624000,26.86600000,50273.74820500,0
kline,1685575723504,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343145,1871.00000000,1871.63000000,1871.64000000,1870.99000000,47.40570000,147,False,88711.53231900,30.10520000,56336.24518200,0
kline,1685575725834,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343209,1871.00000000,1872.08000000,1872.15000000,1870.99000000,102.57870000,211,False,191992.76864200,85.24590000,159557.01332100,0
kline,1685575727909,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343215,1871.00000000,1872.08000000,1872.15000000,1870.99000000,102.78490000,217,False,192378.79285400,85.37750000,159803.38036500,0
kline,1685575729987,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343224,1871.00000000,1872.08000000,1872.15000000,1870.99000000,103.44520000,226,False,193614.92859300,85.50900000,160049.56020000,0
kline,1685575732174,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343237,1871.00000000,1872.08000000,1872.15000000,1870.99000000,133.67090000,239,False,250200.15854200,115.65830000,216491.76323700,0
kline,1685575734188,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343240,1871.00000000,1872.08000000,1872.15000000,1870.99000000,134.51480000,242,False,251780.00685400,115.65830000,216491.76323700,0
kline,1685575737505,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343267,1871.00000000,1871.89000000,1872.15000000,1870.99000000,164.74930000,269,False,308380.74003700,115.66900000,216511.79460000,0
kline,1685575739878,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343271,1871.00000000,1871.89000000,1872.15000000,1870.99000000,164.88860000,273,False,308641.49477500,115.71510000,216598.08919000,0
kline,1685575740003,ETHUSDT,1685575680000,1685575739999,ETHUSDT,1m,1158342999,1158343295,1871.00000000,1871.90000000,1872.15000000,1870.99000000,165.74950000,297,True,310253.01026800,116.25430000,217607.41767000,0
kline,1685575742078,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343300,1871.89000000,1871.89000000,1871.89000000,1871.89000000,0.31360000,5,False,587.02470400,0.00000000,0.00000000,0
kline,1685575744118,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343315,1871.89000000,1871.68000000,1871.89000000,1871.68000000,18.65960000,20,False,34927.74861500,0.00000000,0.00000000,0
kline,1685575746505,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343318,1871.89000000,1871.68000000,1871.89000000,1871.68000000,18.82560000,23,False,35238.44749500,0.00000000,0.00000000,0
kline,1685575748527,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343320,1871.89000000,1871.68000000,1871.89000000,1871.68000000,18.83900000,25,False,35263.52808700,0.00800000,14.97352000,0
kline,1685575751018,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343329,1871.89000000,1871.69000000,1871.89000000,1871.68000000,23.75670000,34,False,44467.91930000,3.05570000,5719.32313300,0
kline,1685575753506,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343346,1871.89000000,1871.89000000,1871.89000000,1871.68000000,29.97910000,51,False,56114.53503000,8.92940000,16713.25430200,0
kline,1685575756506,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343372,1871.89000000,1872.17000000,1872.17000000,1871.68000000,33.51950000,77,False,62741.90524900,12.46130000,23324.71345600,0
kline,1685575759506,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343373,1871.89000000,1872.19000000,1872.19000000,1871.68000000,33.54820000,78,False,62795.63710200,12.46130000,23324.71345600,0
kline,1685575761699,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343386,1871.89000000,1872.19000000,1872.20000000,1871.68000000,64.00720000,91,False,119820.97669800,42.89990000,80311.86037600,0
kline,1685575763917,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343396,1871.89000000,1872.21000000,1872.21000000,1871.68000000,66.70380000,101,False,124869.55641300,44.64230000,83573.98685100,0
kline,1685575765995,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343413,1871.89000000,1872.26000000,1872.26000000,1871.68000000,97.10460000,118,False,181786.84311400,75.03480000,140475.73387700,0
kline,1685575768008,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343423,1871.89000000,1872.25000000,1872.26000000,1871.68000000,100.72200000,128,False,188559.55593400,78.60180000,147154.08529700,0
kline,1685575770507,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343426,1871.89000000,1872.25000000,1872.26000000,1871.68000000,100.89880000,131,False,188890.56973400,78.60180000,147154.08529700,0
kline,1685575772865,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343429,1871.89000000,1872.25000000,1872.26000000,1871.68000000,101.03810000,134,False,189151.37415900,78.60180000,147154.08529700,0
kline,1685575775067,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343431,1871.89000000,1872.25000000,1872.26000000,1871.68000000,101.10430000,136,False,189275.31710900,78.60180000,147154.08529700,0
kline,1685575777271,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343432,1871.89000000,1872.25000000,1872.26000000,1871.68000000,101.14720000,137,False,189355.63663400,78.60180000,147154.08529700,0
kline,1685575779478,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343440,1871.89000000,1872.25000000,1872.26000000,1871.68000000,106.80880000,145,False,199955.56723400,78.60180000,147154.08529700,0
kline,1685575781682,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343455,1871.89000000,1872.17000000,1872.26000000,1871.68000000,112.81130000,160,False,211193.72623200,78.64870000,147241.89053900,0
kline,1685575783882,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343463,1871.89000000,1872.03000000,1872.26000000,1871.68000000,113.04400000,168,False,211629.37517200,78.64870000,147241.89053900,0
kline,1685575786082,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343474,1871.89000000,1871.89000000,1872.26000000,1871.68000000,129.78490000,179,False,242968.37822500,78.64870000,147241.89053900,0
kline,1685575788569,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343475,1871.89000000,1871.89000000,1872.26000000,1871.68000000,129.82780000,180,False,243048.68230600,78.64870000,147241.89053900,0
kline,1685575790774,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343479,1871.89000000,1871.89000000,1872.26000000,1871.68000000,134.64380000,184,False,252063.70454600,78.64870000,147241.89053900,0
kline,1685575793028,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343482,1871.89000000,1871.89000000,1872.26000000,1871.68000000,134.76800000,187,False,252296.19403100,78.72340000,147381.72146900,0
kline,1685575795231,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343485,1871.89000000,1871.89000000,1872.26000000,1871.68000000,134.84210000,190,False,252434.90130700,78.74610000,147424.21359900,0
kline,1685575797435,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343489,1871.89000000,1871.89000000,1872.26000000,1871.68000000,135.21770000,194,False,253137.98588800,79.01580000,147929.06502900,0
kline,1685575799597,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343492,1871.89000000,1871.90000000,1872.26000000,1871.68000000,135.26070000,197,False,253218.47751200,79.05120000,147995.33028900,0
kline,1685575800003,ETHUSDT,1685575740000,1685575799999,ETHUSDT,1m,1158343296,1158343505,1871.89000000,1871.90000000,1872.26000000,1871.68000000,135.67450000,210,True,253993.06759700,79.25150000,148370.27185900,0
kline,1685575802136,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343532,1871.89000000,1871.89000000,1871.90000000,1871.89000000,3.16240000,27,False,5919.68849800,2.35620000,4410.57078000,0
kline,1685575804143,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343535,1871.89000000,1871.90000000,1871.90000000,1871.89000000,5.76060000,30,False,10783.25864900,4.91150000,9193.83685000,0
kline,1685575806460,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343539,1871.89000000,1871.90000000,1871.90000000,1871.89000000,5.83900000,34,False,10930.01501800,4.93080000,9229.96452000,0
kline,1685575809509,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343541,1871.89000000,1871.89000000,1871.90000000,1871.89000000,5.89040000,36,False,11026.23016400,4.93080000,9229.96452000,0
kline,1685575812315,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343548,1871.89000000,1871.89000000,1871.90000000,1871.89000000,6.30160000,43,False,11795.95400300,5.19790000,9729.94901000,0
kline,1685575814526,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343552,1871.89000000,1871.89000000,1871.90000000,1871.89000000,6.81340000,47,False,12753.99179500,5.64690000,10570.43211000,0
kline,1685575816740,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343556,1871.89000000,1871.89000000,1871.90000000,1871.89000000,6.95850000,51,False,13025.60383500,5.72700000,10720.37130000,0
kline,1685575819058,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343557,1871.89000000,1871.89000000,1871.90000000,1871.89000000,7.00140000,52,False,13105.90791600,5.72700000,10720.37130000,0
kline,1685575821258,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343561,1871.89000000,1871.89000000,1871.90000000,1871.89000000,7.07090000,56,False,13236.00427100,5.72700000,10720.37130000,0
kline,1685575823481,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343564,1871.89000000,1871.89000000,1871.90000000,1871.89000000,7.16530000,59,False,13412.71111700,5.77000000,10800.86300000,0
kline,1685575825561,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343589,1871.89000000,1871.69000000,1871.90000000,1871.68000000,55.73270000,84,False,104323.07262100,5.80570000,10867.68233300,0
kline,1685575828510,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343592,1871.89000000,1871.68000000,1871.90000000,1871.68000000,55.79930000,87,False,104447.72650900,5.80570000,10867.68233300,0
kline,1685575831511,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343597,1871.89000000,1871.68000000,1871.90000000,1871.68000000,56.03900000,92,False,104896.37043400,6.02860000,11284.88203400,0
kline,1685575833627,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343619,1871.89000000,1871.54000000,1871.90000000,1871.54000000,90.89700000,114,False,170139.31288900,6.04120000,11308.46356400,0
kline,1685575837494,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343628,1871.89000000,1871.42000000,1871.90000000,1871.41000000,115.60900000,123,False,216388.70800600,6.84270000,12808.40669400,0
kline,1685575839726,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343638,1871.89000000,1871.41000000,1871.90000000,1871.41000000,127.58440000,133,False,238799.71033700,18.74440000,35081.48610800,0
kline,1685575841752,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343640,1871.89000000,1871.42000000,1871.90000000,1871.41000000,127.83380000,135,False,239266.44011800,18.75710000,35105.25314200,0
kline,1685575844090,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343643,1871.89000000,1871.41000000,1871.90000000,1871.41000000,129.07790000,138,False,241594.67329900,19.95710000,37350.95714200,0
kline,1685575846146,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343646,1871.89000000,1871.42000000,1871.90000000,1871.41000000,129.75500000,141,False,242861.81169600,20.62570000,38602.18855400,0
kline,1685575848331,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343661,1871.89000000,1871.51000000,1871.90000000,1871.41000000,169.77950000,156,False,317765.64389800,60.63530000,113478.13613500,0
kline,1685575850496,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343669,1871.89000000,1871.58000000,1871.90000000,1871.41000000,170.25540000,164,False,318656.32689900,60.68880000,113578.26431200,0
kline,1685575854040,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343670,1871.89000000,1871.58000000,1871.90000000,1871.41000000,170.38250000,165,False,318894.20471700,60.68880000,113578.26431200,0
kline,1685575856347,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343674,1871.89000000,1871.58000000,1871.90000000,1871.41000000,172.55250000,169,False,322955.55486600,62.84370000,117611.35360300,0
kline,1685575859923,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343675,1871.89000000,1871.59000000,1871.90000000,1871.41000000,172.56810000,170,False,322984.75167000,62.85930000,117640.55040700,0
kline,1685575860003,ETHUSDT,1685575800000,1685575859999,ETHUSDT,1m,1158343506,1158343691,1871.89000000,1871.58000000,1871.90000000,1871.41000000,173.11080000,186,True,324000.46043700,63.08940000,118071.20326600,0
kline,1685575862513,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343707,1871.59000000,1871.58000000,1871.59000000,1871.58000000,0.90230000,16,False,1688.73026300,0.36290000,679.20001100,0
kline,1685575865495,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343710,1871.59000000,1871.58000000,1871.59000000,1871.58000000,0.97970000,19,False,1833.59120700,0.42810000,801.22767900,0
kline,1685575867610,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343720,1871.59000000,1871.59000000,1871.60000000,1871.58000000,15.10140000,29,False,28263.62444300,14.33290000,26825.31512800,0
kline,1685575869736,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343727,1871.59000000,1871.59000000,1871.60000000,1871.58000000,15.91410000,36,False,29784.67047000,14.81630000,27730.04656800,0
kline,1685575873410,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343730,1871.59000000,1871.59000000,1871.60000000,1871.58000000,15.95050000,39,False,29852.79656200,14.83790000,27770.47312800,0
kline,1685575875592,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343734,1871.59000000,1871.59000000,1871.60000000,1871.58000000,18.32220000,43,False,34291.66848500,17.02990000,31873.02032800,0
kline,1685575880012,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343735,1871.59000000,1871.60000000,1871.60000000,1871.58000000,18.67790000,44,False,34957.39660500,17.38560000,32538.74844800,0
kline,1685575882358,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343737,1871.59000000,1871.60000000,1871.60000000,1871.58000000,18.73880000,46,False,35071.37697000,17.43900000,32638.69188800,0
kline,1685575884994,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343741,1871.59000000,1871.60000000,1871.60000000,1871.58000000,18.77790000,50,False,35144.55639400,17.46450000,32686.41768800,0
kline,1685575887063,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343743,1871.59000000,1871.59000000,1871.60000000,1871.58000000,18.81350000,52,False,35211.18499800,17.46450000,32686.41768800,0
kline,1685575889514,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343747,1871.59000000,1871.59000000,1871.60000000,1871.58000000,19.54400000,56,False,36578.38865700,18.18090000,34027.23192800,0
kline,1685575892514,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343784,1871.59000000,1871.40000000,1871.60000000,1871.40000000,95.18550000,93,False,178143.90710400,18.19390000,34051.56025800,0
kline,1685575895514,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343786,1871.59000000,1871.40000000,1871.60000000,1871.40000000,100.19240000,95,False,187513.86976400,23.19390000,43408.61025800,0
kline,1685575899515,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343788,1871.59000000,1871.40000000,1871.60000000,1871.40000000,101.54760000,97,False,190050.00452300,24.54180000,45931.08379700,0
kline,1685575902840,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343789,1871.59000000,1871.40000000,1871.60000000,1871.40000000,101.55430000,98,False,190062.54290300,24.54180000,45931.08379700,0
kline,1685575904869,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343794,1871.59000000,1871.40000000,1871.60000000,1871.40000000,103.42780000,103,False,193568.62939200,26.40070000,49409.84784600,0
kline,1685575907515,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343796,1871.59000000,1871.40000000,1871.60000000,1871.40000000,103.48240000,105,False,193670.80783200,26.40070000,49409.84784600,0
kline,1685575910019,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343799,1871.59000000,1871.41000000,1871.60000000,1871.40000000,103.51570000,108,False,193733.12571800,26.42730000,49459.62735200,0
kline,1685575912515,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343800,1871.59000000,1871.40000000,1871.60000000,1871.40000000,103.52340000,109,False,193747.53549800,26.42730000,49459.62735200,0
kline,1685575914777,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343804,1871.59000000,1871.40000000,1871.60000000,1871.40000000,104.35710000,113,False,195307.72989200,27.24870000,50996.80352600,0
kline,1685575916847,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343807,1871.59000000,1871.40000000,1871.60000000,1871.40000000,105.66530000,116,False,197755.90838000,28.54950000,53431.13365400,0
kline,1685575918982,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343812,1871.59000000,1871.40000000,1871.60000000,1871.40000000,106.62950000,121,False,199560.32174000,29.49750000,55205.23033400,0
kline,1685575920003,ETHUSDT,1685575860000,1685575919999,ETHUSDT,1m,1158343692,1158343829,1871.59000000,1871.41000000,1871.60000000,1871.40000000,107.11880000,138,True,200476.00109900,29.83140000,55830.09413300,0
kline,1685575922104,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343843,1871.41000000,1871.41000000,1871.41000000,1871.40000000,0.64600000,14,False,1208.92651900,0.21190000,396.55177900,0
